Id,SalePrice
1793,120791.734375
1794,141211.5
1795,128384.8515625
1796,112477.9375
1797,136109.3125
1798,112678.78125
1799,105923.8984375
1800,124622.84375
1801,133674.25
1802,123674.1640625
1803,127012.890625
1804,137786.0625
1805,138861.671875
1806,123615.890625
1807,127627.265625
1808,103240.71875
1809,124078.015625
1810,132759.875
1811,118299.78125
1812,99031.828125
1813,124487.8203125
1814,92328.3984375
1815,47278.02734375
1816,94263.046875
1817,98735.546875
1818,138903.390625
1819,117698.59375
1820,72281.546875
1821,110916.59375
1822,129591.421875
1823,39747.22265625
1824,109064.5546875
1825,120141.40625
1826,84249.015625
1827,93665.984375
1828,121251.78125
1829,104032.28125
1830,117174.671875
1831,149126.734375
1832,99148.5
1833,141111.1875
1834,111564.0859375
1835,113998.65625
1836,118724.71875
1837,88345.015625
1838,106285.265625
1839,108879.375
1840,131546.34375
1841,132729.609375
1842,79629.9296875
1843,133195.0
1844,119864.21875
1845,135459.0625
1846,145115.71875
1847,165570.5
1848,34441.91015625
1849,105616.75
1850,110807.859375
1851,162274.6875
1852,112778.0234375
1853,126853.359375
1854,149022.34375
1855,145315.40625
1856,214579.46875
1857,173783.140625
1858,148011.4375
1859,110237.65625
1860,152240.59375
1861,108825.9296875
1862,287155.25
1863,291888.125
1864,291882.59375
1865,331109.0
1866,300809.25
1867,219163.578125
1868,278882.375
1869,226946.4375
1870,216136.46875
1871,239740.5625
1872,167687.453125
1873,231235.921875
1874,142165.671875
1875,190727.875
1876,190268.09375
1877,210907.40625
1878,207320.84375
1879,133914.46875
1880,143210.84375
1881,258427.921875
1882,226945.125
1883,176998.3125
1884,182129.8125
1885,213850.28125
1886,276368.0625
1887,200187.8125
1888,288145.0
1889,160343.375
1890,123718.546875
1891,139515.40625
1892,100784.3203125
1893,142274.71875
1894,119288.40625
1895,135825.375
1896,130464.8046875
1897,141494.53125
1898,105800.265625
1899,131410.875
1900,123759.578125
1901,150262.390625
1902,143556.140625
1903,180604.09375
1904,134780.4375
1905,159393.5625
1906,153673.625
1907,225697.96875
1908,113614.7265625
1909,125839.28125
1910,117538.59375
1911,194269.65625
1912,301888.9375
1913,149056.8125
1914,77142.5390625
1915,315796.71875
1916,81923.875
1917,237028.265625
1918,144003.125
1919,160564.96875
1920,155319.703125
1921,401006.84375
1922,338993.4375
1923,223566.78125
1924,244272.328125
1925,192130.4375
1926,422455.4375
1927,127352.84375
1928,156988.5
1929,131236.9375
1930,130529.7265625
1931,152574.78125
1932,135718.1875
1933,163429.15625
1934,179281.1875
1935,161983.515625
1936,179991.53125
1937,176520.65625
1938,175770.71875
1939,283688.5
1940,174098.515625
1941,165838.53125
1942,181720.171875
1943,193926.859375
1944,335592.0625
1945,354441.75
1946,153440.140625
1947,304997.59375
1948,156753.6875
1949,274878.875
1950,158672.5
1951,256354.84375
1952,231099.28125
1953,160792.46875
1954,169052.84375
1955,127249.8515625
1956,425613.65625
1957,142266.15625
1958,275386.0625
1959,135740.5
1960,114970.8125
1961,118947.046875
1962,101728.078125
1963,115840.21875
1964,110113.640625
1965,135228.875
1966,132329.0625
1967,276651.5
1968,397752.53125
1969,340704.0625
1970,353259.5625
1971,420917.4375
1972,389252.75
1973,257556.34375
1974,297799.6875
1975,497229.40625
1976,262303.78125
1977,357601.75
1978,367121.125
1979,277460.0
1980,174249.0625
1981,335698.1875
1982,212268.15625
1983,185233.90625
1984,165715.125
1985,210230.171875
1986,212464.6875
1987,177638.125
1988,177326.28125
1989,181286.15625
1990,198382.375
1991,208872.671875
1992,195302.59375
1993,162408.828125
1994,234364.703125
1995,177631.59375
1996,217001.15625
1997,273668.25
1998,339689.09375
1999,254729.0
2000,273522.5625
2001,300230.65625
2002,231534.015625
2003,243571.84375
2004,290649.28125
2005,220709.625
2006,197457.875
2007,241473.5
2008,193491.40625
2009,175403.4375
2010,204757.75
2011,156278.5
2012,170369.75
2013,172307.5
2014,182481.25
2015,184382.34375
2016,197114.765625
2017,190560.375
2018,121047.5234375
2019,134392.65625
2020,114241.2734375
2021,105011.9921875
2022,192662.0625
2023,123585.9453125
2024,234558.28125
2025,290863.9375
2026,177874.875
2027,151976.234375
2028,149866.71875
2029,150574.875
2030,268686.0
2031,231695.25
2032,269592.5
2033,247461.546875
2034,157946.875
2035,204706.734375
2036,177424.0625
2037,196135.25
2038,295244.4375
2039,197776.28125
2040,298475.5625
2041,273441.90625
2042,185735.03125
2043,184960.40625
2044,192456.125
2045,199572.625
2046,128218.734375
2047,131818.65625
2048,131309.0
2049,128219.203125
2050,156746.15625
2051,89680.2265625
2052,111156.28125
2053,143125.84375
2054,77389.7265625
2055,137868.21875
2056,140028.453125
2057,109479.625
2058,221234.34375
2059,131246.0625
2060,160095.40625
2061,167873.75
2062,119590.25
2063,118997.4609375
2064,130844.4609375
2065,124502.09375
2066,157531.953125
2067,120910.5234375
2068,131743.28125
2069,72674.4375
2070,79852.359375
2071,102645.1796875
2072,117308.453125
2073,134196.828125
2074,209507.875
2075,135357.984375
2076,116219.1484375
2077,150343.53125
2078,126352.8125
2079,138623.53125
2080,113338.609375
2081,125953.3125
2082,132404.109375
2083,138860.171875
2084,102196.265625
2085,114579.296875
2086,124967.1875
2087,122453.3203125
2088,88744.953125
2089,83868.484375
2090,117620.4921875
2091,123053.4453125
2092,120330.203125
2093,143334.375
2094,108425.15625
2095,125533.921875
2096,76311.953125
2097,97983.5546875
2098,142571.046875
2099,41598.8515625
2100,111233.5546875
2101,96220.390625
2102,122462.265625
2103,79612.453125
2104,142611.875
2105,123771.6875
2106,51179.56640625
2107,183869.203125
2108,112870.140625
2109,105848.90625
2110,127019.734375
2111,133916.421875
2112,138469.015625
2113,126586.734375
2114,111078.453125
2115,171504.65625
2116,105195.1875
2117,139005.65625
2118,133013.9375
2119,115268.8203125
2120,101423.796875
2121,83518.8203125
2122,113619.03125
2123,73125.9921875
2124,145405.96875
2125,128149.90625
2126,145788.09375
2127,145463.375
2128,113979.4375
2129,84126.0390625
2130,125331.5625
2131,127406.234375
2132,98864.4375
2133,115621.15625
2134,118508.15625
2135,86868.734375
2136,66749.703125
2137,106819.015625
2138,127005.109375
2139,140759.46875
2140,135648.203125
2141,142428.03125
2142,122962.3125
2143,149838.625
2144,112333.7109375
2145,134142.15625
2146,156011.34375
2147,141369.46875
2148,124223.0625
2149,158810.25
2150,206432.71875
2151,96016.3125
2152,258242.703125
2153,177804.484375
2154,122140.546875
2155,147906.28125
2156,311848.25
2157,239755.78125
2158,213816.484375
2159,199388.40625
2160,166801.40625
2161,231683.140625
2162,421543.84375
2163,333252.5625
2164,224609.34375
2165,172193.140625
2166,147969.75
2167,194818.1875
2168,179047.828125
2169,188381.6875
2170,203191.6875
2171,155541.109375
2172,128597.578125
2173,154702.90625
2174,215072.8125
2175,275254.625
2176,299294.9375
2177,229881.4375
2178,190813.03125
2179,137960.75
2180,227363.984375
2181,176006.671875
2182,212969.28125
2183,183091.125
2184,120559.25
2185,130262.578125
2186,156303.84375
2187,136053.984375
2188,157232.40625
2189,257059.078125
2190,75330.1484375
2191,83564.671875
2192,98024.453125
2193,108702.015625
2194,80667.5859375
2195,122800.3359375
2196,108576.1953125
2197,124975.859375
2198,133588.5625
2199,116355.8359375
2200,129563.2578125
2201,125802.5859375
2202,178423.875
2203,117115.78125
2204,187198.609375
2205,107548.25
2206,119948.4765625
2207,153343.40625
2208,221270.53125
2209,263432.46875
2210,121477.296875
2211,111839.328125
2212,120282.109375
2213,101661.71875
2214,153521.8125
2215,88728.65625
2216,157308.59375
2217,86806.5625
2218,85596.3984375
2219,69817.234375
2220,68945.109375
2221,313340.0
2222,281752.40625
2223,275219.4375
2224,194103.25
2225,96641.984375
2226,197895.796875
2227,183713.078125
2228,273997.875
2229,249842.96875
2230,132479.375
2231,215036.40625
2232,171005.421875
2233,190287.84375
2234,234814.8125
2235,260514.484375
2236,289660.21875
2237,372045.1875
2238,198407.890625
2239,124582.703125
2240,151596.1875
2241,196184.96875
2242,118298.015625
2243,133628.6875
2244,103936.328125
2245,92156.453125
2246,151657.5
2247,108758.5078125
2248,131537.90625
2249,129299.3359375
2250,126116.28125
2251,126693.2109375
2252,163339.96875
2253,140129.453125
2254,170945.75
2255,182229.28125
2256,165714.171875
2257,193387.234375
2258,149099.6875
2259,160052.15625
2260,173069.125
2261,161017.1875
2262,189638.4375
2263,338233.25
2264,392929.25
2265,163997.03125
2266,273351.75
2267,361173.03125
2268,358633.75
2269,146513.875
2270,187583.9375
2271,218651.21875
2272,195393.03125
2273,165690.25
2274,173722.171875
2275,166086.59375
2276,180137.265625
2277,176233.359375
2278,140576.75
2279,139691.5625
2280,122268.3046875
2281,175557.625
2282,180099.90625
2283,102125.4765625
2284,119512.328125
2285,129786.984375
2286,131033.8359375
2287,337762.40625
2288,256928.96875
2289,350619.28125
2290,388388.8125
2291,310092.3125
2292,379306.875
2293,423227.28125
2294,419406.28125
2295,435852.0625
2296,276790.53125
2297,317360.3125
2298,324021.46875
2299,385071.71875
2300,325745.09375
2301,277268.625
2302,262387.71875
2303,225877.03125
2304,234404.03125
2305,214455.59375
2306,213796.984375
2307,200263.828125
2308,224277.90625
2309,265168.5625
2310,189153.828125
2311,211735.8125
2312,186747.078125
2313,165854.953125
2314,166819.40625
2315,169908.734375
2316,190214.6875
2317,197851.265625
2318,169866.234375
2319,167439.03125
2320,174920.1875
2321,215167.96875
2322,186336.890625
2323,170607.28125
2324,158798.875
2325,211354.140625
2326,175550.53125
2327,199186.5625
2328,217666.625
2329,189444.359375
2330,177570.109375
2331,331851.0625
2332,306779.90625
2333,312408.375
2334,223312.0625
2335,242448.359375
2336,340422.5625
2337,199266.71875
2338,260803.375
2339,205495.84375
2340,430418.8125
2341,220619.234375
2342,224482.5
2343,248139.234375
2344,197658.984375
2345,234105.4375
2346,199050.28125
2347,195283.4375
2348,232254.1875
2349,166743.0625
2350,316672.0
2351,265300.4375
2352,254522.96875
2353,255017.78125
2354,140027.09375
2355,144427.28125
2356,146956.46875
2357,193232.71875
2358,192687.09375
2359,127870.875
2360,107515.296875
2361,135921.390625
2362,292275.875
2363,134107.78125
2364,169935.640625
2365,245552.34375
2366,175741.5625
2367,212930.921875
2368,211476.28125
2369,216526.171875
2370,158395.765625
2371,158817.5
2372,186989.453125
2373,272219.625
2374,326343.9375
2375,244942.015625
2376,314518.46875
2377,386223.78125
2378,136940.15625
2379,189986.8125
2380,138209.109375
2381,170516.1875
2382,188651.125
2383,183747.4375
2384,218836.4375
2385,148158.84375
2386,138331.640625
2387,127709.6015625
2388,94053.515625
2389,113596.875
2390,127369.1796875
2391,143690.375
2392,107088.59375
2393,152527.625
2394,121687.671875
2395,209426.0
2396,142414.375
2397,219011.5625
2398,112063.8828125
2399,75144.0546875
2400,66457.6484375
2401,112405.6953125
2402,142638.390625
2403,126195.15625
2404,134773.09375
2405,143962.40625
2406,129013.234375
2407,144171.25
2408,131355.515625
2409,116079.3515625
2410,163286.84375
2411,111757.8125
2412,153961.890625
2413,120774.859375
2414,139669.3125
2415,113505.0234375
2416,115705.8515625
2417,145673.921875
2418,122301.375
2419,134011.09375
2420,124527.78125
2421,130253.984375
2422,125640.34375
2423,134719.65625
2424,137882.640625
2425,222346.234375
2426,131760.0
2427,141027.59375
2428,168951.21875
2429,110291.359375
2430,149851.15625
2431,112613.59375
2432,136921.96875
2433,148691.15625
2434,134297.59375
2435,164189.0
2436,100476.3515625
2437,104588.671875
2438,112082.125
2439,105545.515625
2440,123066.359375
2441,108078.390625
2442,105010.640625
2443,120663.015625
2444,131236.296875
2445,61392.17578125
2446,128106.6953125
2447,162969.375
2448,116705.359375
2449,95035.859375
2450,138966.890625
2451,139869.421875
2452,194579.0625
2453,80781.546875
2454,117128.4453125
2455,109403.5
2456,134789.78125
2457,122271.4921875
2458,130606.5078125
2459,115734.625
2460,121345.828125
2461,119478.390625
2462,123780.4375
2463,120198.796875
2464,162121.78125
2465,118551.0546875
2466,107760.609375
2467,133804.8125
2468,71121.8125
2469,85917.375
2470,172645.96875
2471,185500.0
2472,142816.4375
2473,115873.7578125
2474,96265.4453125
2475,191078.796875
2476,105084.5390625
2477,131725.53125
2478,144747.78125
2479,103079.8125
2480,161113.28125
2481,165576.90625
2482,127478.4453125
2483,123854.6328125
2484,121485.1953125
2485,117220.234375
2486,150370.4375
2487,215339.84375
2488,160092.65625
2489,148847.640625
2490,176578.09375
2491,79179.3203125
2492,181612.03125
2493,147429.515625
2494,153015.546875
2495,105753.203125
2496,229271.34375
2497,147765.953125
2498,112106.5703125
2499,77302.375
2500,128361.671875
2501,148247.53125
2502,144031.1875
2503,100339.5078125
2504,204001.53125
2505,208394.8125
2506,239520.25
2507,306375.25
2508,238936.53125
2509,207960.25
2510,201449.34375
2511,172936.21875
2512,190809.046875
2513,216877.671875
2514,242492.296875
2515,142729.4375
2516,155769.1875
2517,141704.34375
2518,163738.375
2519,215747.796875
2520,197710.609375
2521,182118.5
2522,207376.359375
2523,128379.375
2524,133800.0625
2525,148075.71875
2526,135787.40625
2527,129536.7578125
2528,126058.1328125
2529,128293.2109375
2530,139646.9375
2531,232348.3125
2532,221261.1875
2533,184062.796875
2534,212584.375
2535,274997.71875
2536,214239.5625
2537,216121.15625
2538,176303.984375
2539,186348.71875
2540,178888.5625
2541,170147.8125
2542,163479.65625
2543,132524.0625
2544,144855.03125
2545,115933.6640625
2546,117407.1875
2547,136198.84375
2548,158404.09375
2549,161818.71875
2550,472002.0
2551,138540.859375
2552,129352.3203125
2553,81596.6328125
2554,85863.21875
2555,115088.6015625
2556,95419.828125
2557,114605.390625
2558,190758.8125
2559,123541.9921875
2560,132491.4375
2561,125875.4375
2562,122865.3671875
2563,122689.21875
2564,145708.703125
2565,131062.515625
2566,158544.6875
2567,116812.2421875
2568,176684.5
2569,241369.0
2570,122831.28125
2571,170265.28125
2572,138910.859375
2573,210728.546875
2574,246418.46875
2575,132046.03125
2576,137979.78125
2577,165417.671875
2578,98402.8125
2579,51744.7578125
2580,133865.15625
2581,130024.28125
2582,121780.7578125
2583,259435.5
2584,172900.78125
2585,191284.5
2586,213741.46875
2587,185456.234375
2588,146327.390625
2589,143993.5625
2590,217269.578125
2591,204599.59375
2592,235053.3125
2593,252511.328125
2594,160158.875
2595,187253.9375
2596,308981.90625
2597,190017.140625
2598,276427.625
2599,338180.65625
2600,222608.859375
2601,161752.5625
2602,92527.90625
2603,88960.84375
2604,80796.4921875
2605,90044.4453125
2606,142420.375
2607,196033.59375
2608,216815.53125
2609,165879.90625
2610,118908.9453125
2611,138116.6875
2612,141649.09375
2613,138392.359375
2614,123099.09375
2615,137699.65625
2616,146325.4375
2617,181636.28125
2618,212497.125
2619,188804.9375
2620,178840.203125
2621,172461.65625
2622,172930.875
2623,240464.0
2624,317708.0
2625,280888.3125
2626,173775.609375
2627,140632.9375
2628,437187.90625
2629,476789.125
2630,327195.40625
2631,396038.375
2632,413303.9375
2633,291608.5625
2634,360745.28125
2635,144519.4375
2636,169487.953125
2637,165330.90625
2638,259398.5
2639,164689.09375
2640,147403.640625
2641,106970.28125
2642,203100.734375
2643,93348.4375
2644,119747.484375
2645,105566.5859375
2646,93121.234375
2647,112129.5
2648,135783.234375
2649,152618.5
2650,135209.453125
2651,140033.28125
2652,375925.5625
2653,246760.1875
2654,242498.171875
2655,403723.21875
2656,282937.28125
2657,359340.40625
2658,303601.40625
2659,258434.8125
2660,360602.21875
2661,340172.3125
2662,355687.125
2663,272230.28125
2664,256964.1875
2665,311866.5625
2666,256933.078125
2667,167645.6875
2668,166757.09375
2669,173678.328125
2670,258923.3125
2671,170475.03125
2672,187992.75
2673,198408.125
2674,202638.875
2675,163368.25
2676,185193.28125
2677,209999.78125
2678,216340.015625
2679,268778.375
2680,250013.796875
2681,392217.375
2682,276210.3125
2683,428308.25
2684,271453.875
2685,288802.96875
2686,232356.40625
2687,338544.96875
2688,205323.9375
2689,191606.25
2690,407188.5
2691,192847.859375
2692,140336.6875
2693,194647.890625
2694,157869.828125
2695,182441.703125
2696,173542.546875
2697,187164.0
2698,191539.84375
2699,181600.4375
2700,151636.84375
2701,149142.3125
2702,111071.3515625
2703,119287.015625
2704,129515.5546875
2705,116232.8046875
2706,124031.796875
2707,116455.390625
2708,124727.078125
2709,116275.9765625
2710,123503.171875
2711,291919.28125
2712,320035.96875
2713,180351.96875
2714,151026.296875
2715,153656.34375
2716,143159.796875
2717,199469.5625
2718,223123.078125
2719,149508.5
2720,162409.1875
2721,127985.0703125
2722,171052.84375
2723,136729.328125
2724,126509.859375
2725,127255.0078125
2726,147241.5
2727,156621.09375
2728,150194.65625
2729,132446.90625
2730,138201.25
2731,124649.3046875
2732,115703.75
2733,145706.375
2734,174557.0
2735,133829.8125
2736,132208.828125
2737,121033.2421875
2738,123419.296875
2739,151598.03125
2740,126247.0
2741,150669.90625
2742,127984.640625
2743,144677.65625
2744,156440.21875
2745,128159.421875
2746,136889.09375
2747,115434.703125
2748,122076.3671875
2749,143111.03125
2750,164127.6875
2751,137575.328125
2752,214816.546875
2753,134870.828125
2754,238695.859375
2755,124602.1875
2756,96099.78125
2757,66945.78125
2758,76930.828125
2759,126629.625
2760,101659.3125
2761,139864.8125
2762,143104.34375
2763,178247.625
2764,129576.5859375
2765,248593.9375
2766,128660.078125
2767,83208.1015625
2768,120005.59375
2769,132193.6875
2770,135337.1875
2771,121520.1796875
2772,111175.8828125
2773,166073.15625
2774,142071.296875
2775,136234.5
2776,135908.171875
2777,130506.890625
2778,94510.7421875
2779,118118.078125
2780,101202.140625
2781,87544.1171875
2782,93349.1328125
2783,98332.1015625
2784,119751.609375
2785,125242.203125
2786,56463.5
2787,116745.6953125
2788,70745.5703125
2789,153195.53125
2790,80631.6484375
2791,111259.703125
2792,92614.21875
2793,170333.109375
2794,92937.359375
2795,114548.265625
2796,84073.734375
2797,191705.5
2798,95755.5234375
2799,115612.8515625
2800,68706.390625
2801,108732.8359375
2802,136763.71875
2803,153322.53125
2804,154553.375
2805,96996.71875
2806,85603.234375
2807,155232.625
2808,148393.515625
2809,129314.40625
2810,122709.296875
2811,149989.078125
2812,144628.625
2813,157789.1875
2814,157081.1875
2815,119603.09375
2816,230667.28125
2817,158598.90625
2818,132049.6875
2819,155526.828125
2820,127661.671875
2821,117476.90625
2822,176507.90625
2823,302564.78125
2824,216727.3125
2825,170344.5
2826,128396.59375
2827,142872.4375
2828,247169.859375
2829,237866.625
2830,217611.609375
2831,176548.421875
2832,263406.625
2833,280642.84375
2834,199177.96875
2835,214050.28125
2836,186299.78125
2837,155464.25
2838,137302.109375
2839,197912.09375
2840,197697.953125
2841,193336.90625
2842,213348.71875
2843,152909.59375
2844,148619.09375
2845,130668.8359375
2846,203882.3125
2847,186990.796875
2848,208434.296875
2849,190936.8125
2850,258963.296875
2851,212348.171875
2852,219013.8125
2853,224076.0625
2854,136874.265625
2855,202360.75
2856,193112.59375
2857,180553.03125
2858,199530.3125
2859,94789.21875
2860,126774.0546875
2861,137541.59375
2862,193771.671875
2863,159997.28125
2864,274752.1875
2865,142106.171875
2866,143245.375
2867,91854.859375
2868,97713.84375
2869,100800.1875
2870,117445.296875
2871,78749.7734375
2872,38565.10546875
2873,95182.40625
2874,142898.59375
2875,114284.59375
2876,156088.484375
2877,131924.484375
2878,127880.1328125
2879,144589.6875
2880,117255.0546875
2881,150475.875
2882,162734.546875
2883,153157.15625
2884,160674.15625
2885,160637.8125
2886,232731.6875
2887,97766.9921875
2888,130104.1875
2889,43033.7890625
2890,64901.82421875
2891,138579.9375
2892,72371.3125
2893,97582.4296875
2894,54645.33203125
2895,326751.3125
2896,265936.5
2897,222803.453125
2898,141890.890625
2899,193767.328125
2900,145422.796875
2901,248602.03125
2902,209358.53125
2903,344981.875
2904,327783.84375
2905,133703.0
2906,193843.09375
2907,103332.5625
2908,134570.171875
2909,150858.71875
2910,76576.3671875
2911,87190.1484375
2912,133262.203125
2913,85004.484375
2914,66462.1953125
2915,74346.1484375
2916,83149.96875
2917,175203.4375
2918,128220.96875
2919,227365.578125
